"id","name","parent_id","parent_name","gparent_id"
27568,"Siskiyou County, CA",27521,"Counties",27286
27569,"Solano County, CA",27521,"Counties",27286
27570,"Sonoma County, CA",27521,"Counties",27286
27571,"Stanislaus County, CA",27521,"Counties",27286
27572,"Sutter County, CA",27521,"Counties",27286
27573,"Tehama County, CA",27521,"Counties",27286
27574,"Trinity County, CA",27521,"Counties",27286
27575,"Tulare County, CA",27521,"Counties",27286
27576,"Tuolumne County, CA",27521,"Counties",27286
27577,"Ventura County, CA",27521,"Counties",27286
27578,"Yolo County, CA",27521,"Counties",27286
27579,"Yuba County, CA",27521,"Counties",27286
30561,"Bakersfield, CA",30560,"MSAs",27286
30562,"Chico, CA",30560,"MSAs",27286
30563,"El Centro, CA",30560,"MSAs",27286
30564,"Fresno, CA",30560,"MSAs",27286
30565,"Hanford-Corcoran, CA",30560,"MSAs",27286
30566,"Los Angeles-Long Beach-Anaheim, CA",30560,"MSAs",27286
30567,"Madera, CA",30560,"MSAs",27286
30568,"Merced, CA",30560,"MSAs",27286
30569,"Modesto, CA",30560,"MSAs",27286
30570,"Napa, CA",30560,"MSAs",27286
30571,"Oxnard-Thousand Oaks-Ventura, CA",30560,"MSAs",27286
30572,"Redding, CA",30560,"MSAs",27286
30573,"Riverside-San Bernardino-Ontario, CA",30560,"MSAs",27286
30574,"Sacramento-Roseville-Folsom, CA",30560,"MSAs",27286
30575,"Salinas, CA",30560,"MSAs",27286
30576,"San Diego-Chula Vista-Carlsbad, CA",30560,"MSAs",27286
30577,"San Francisco-Oakland-Berkeley, CA",30560,"MSAs",27286
30578,"San Jose-Sunnyvale-Santa Clara, CA",30560,"MSAs",27286
30579,"San Luis Obispo-Paso Robles, CA",30560,"MSAs",27286
30581,"Santa Cruz-Watsonville, CA",30560,"MSAs",27286
30580,"Santa Maria-Santa Barbara, CA",30560,"MSAs",27286
30582,"Santa Rosa-Petaluma, CA",30560,"MSAs",27286
30583,"Stockton, CA",30560,"MSAs",27286
30584,"Vallejo, CA",30560,"MSAs",27286
30585,"Visalia, CA",30560,"MSAs",27286
30586,"Yuba City, CA",30560,"MSAs",27286
32904,"Los Angeles-Riverside-Orange County, CA (CMSA)",32903,"CPI for MSAs and Consolidated MSAs",27286
32936,"San Diego, CA (MSA)",32903,"CPI for MSAs and Consolidated MSAs",27286
32910,"San Francisco-Oakland-San Jose, CA (CMSA)",32903,"CPI for MSAs and Consolidated MSAs",27286
33411,"Anaheim-Santa Ana-Irvine, CA",33159,"Metropolitan Divisions",27286
33160,"Los Angeles-Long Beach-Glendale, CA",33159,"Metropolitan Divisions",27286
33161,"Oakland-Hayward-Berkeley, CA",33159,"Metropolitan Divisions",27286
33162,"San Francisco-Redwood City-South San Francisco, CA",33159,"Metropolitan Divisions",27286
33434,"San Rafael, CA",33159,"Metropolitan Divisions",27286
33163,"Santa Ana-Anaheim-Irvine, CA ",33159,"Metropolitan Divisions",27286
27581,"Adams County, CO",27580,"Counties",27287
27582,"Alamosa County, CO",27580,"Counties",27287
27583,"Arapahoe County, CO",27580,"Counties",27287
27584,"Archuleta County, CO",27580,"Counties",27287
27585,"Baca County, CO",27580,"Counties",27287
27586,"Bent County, CO",27580,"Counties",27287
27587,"Boulder County, CO",27580,"Counties",27287
32077,"Broomfield County/city, CO",27580,"Counties",27287
27588,"Chaffee County, CO",27580,"Counties",27287
27589,"Cheyenne County, CO",27580,"Counties",27287
27590,"Clear Creek County, CO",27580,"Counties",27287
27591,"Conejos County, CO",27580,"Counties",27287
27592,"Costilla County, CO",27580,"Counties",27287
27593,"Crowley County, CO",27580,"Counties",27287
27594,"Custer County, CO",27580,"Counties",27287
27595,"Delta County, CO",27580,"Counties",27287
27596,"Denver County, CO",27580,"Counties",27287
27597,"Dolores County, CO",27580,"Counties",27287
27598,"Douglas County, CO",27580,"Counties",27287
27599,"Eagle County, CO",27580,"Counties",27287
27600,"Elbert County, CO",27580,"Counties",27287
27601,"El Paso County, CO",27580,"Counties",27287
27602,"Fremont County, CO",27580,"Counties",27287
27603,"Garfield County, CO",27580,"Counties",27287
27604,"Gilpin County, CO",27580,"Counties",27287
27605,"Grand County, CO",27580,"Counties",27287
27606,"Gunnison County, CO",27580,"Counties",27287
27607,"Hinsdale County, CO",27580,"Counties",27287
27608,"Huerfano County, CO",27580,"Counties",27287
27609,"Jackson County, CO",27580,"Counties",27287
27610,"Jefferson County, CO",27580,"Counties",27287
27611,"Kiowa County, CO",27580,"Counties",27287
27612,"Kit Carson County, CO",27580,"Counties",27287
27613,"Lake County, CO",27580,"Counties",27287
27614,"La Plata County, CO",27580,"Counties",27287
27615,"Larimer County, CO",27580,"Counties",27287
27616,"Las Animas County, CO",27580,"Counties",27287
27617,"Lincoln County, CO",27580,"Counties",27287
27618,"Logan County, CO",27580,"Counties",27287
27619,"Mesa County, CO",27580,"Counties",27287
27620,"Mineral County, CO",27580,"Counties",27287
27621,"Moffat County, CO",27580,"Counties",27287
27622,"Montezuma County, CO",27580,"Counties",27287
27623,"Montrose County, CO",27580,"Counties",27287
27624,"Morgan County, CO",27580,"Counties",27287
27625,"Otero County, CO",27580,"Counties",27287
27626,"Ouray County, CO",27580,"Counties",27287
27627,"Park County, CO",27580,"Counties",27287
27628,"Phillips County, CO",27580,"Counties",27287
27629,"Pitkin County, CO",27580,"Counties",27287
27630,"Prowers County, CO",27580,"Counties",27287
27631,"Pueblo County, CO",27580,"Counties",27287
27632,"Rio Blanco County, CO",27580,"Counties",27287
27633,"Rio Grande County, CO",27580,"Counties",27287
27634,"Routt County, CO",27580,"Counties",27287
27635,"Saguache County, CO",27580,"Counties",27287
27636,"San Juan County, CO",27580,"Counties",27287
27637,"San Miguel County, CO",27580,"Counties",27287
27638,"Sedgwick County, CO",27580,"Counties",27287
27639,"Summit County, CO",27580,"Counties",27287
27640,"Teller County, CO",27580,"Counties",27287
27641,"Washington County, CO",27580,"Counties",27287
27642,"Weld County, CO",27580,"Counties",27287
27643,"Yuma County, CO",27580,"Counties",27287
30588,"Boulder, CO",30587,"MSAs",27287
33944,"Canon, CO",30587,"MSAs",27287
30589,"Colorado Springs, CO",30587,"MSAs",27287
30590,"Denver-Aurora-Lakewood, CO",30587,"MSAs",27287
30591,"Fort Collins, CO",30587,"MSAs",27287
30592,"Grand Junction, CO",30587,"MSAs",27287
30593,"Greeley, CO",30587,"MSAs",27287
30594,"Pueblo, CO",30587,"MSAs",27287
32945,"Denver-Boulder-Greeley, CO (CMSA)",32944,"CPI for MSAs and Consolidated MSAs",27287
27645,"Fairfield County, CT",27644,"Counties",27288
27646,"Hartford County, CT",27644,"Counties",27288
27647,"Litchfield County, CT",27644,"Counties",27288
27648,"Middlesex County, CT",27644,"Counties",27288
27649,"New Haven County, CT",27644,"Counties",27288
27650,"New London County, CT",27644,"Counties",27288
27651,"Tolland County, CT",27644,"Counties",27288
27652,"Windham County, CT",27644,"Counties",27288
32917,"Boston-Brockton-Nashua, MA-NH-ME-CT (CMSA)",32872,"CPI for MSAs and Consolidated MSAs",27288
32873,"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA (CMSA)",32872,"CPI for MSAs and Consolidated MSAs",27288
30596,"Bridgeport-Stamford-Norwalk, CT",30595,"MSAs",27288
30597,"Hartford-East Hartford-Middletown, CT",30595,"MSAs",27288
30598,"New Haven-Milford, CT",30595,"MSAs",27288
30599,"Norwich-New London, CT",30595,"MSAs",27288
32089,"Bridgeport-Stamford-Norwalk, CT",32083,"New England City and Town Areas",27288
32090,"Danbury, CT",32083,"New England City and Town Areas",27288
32091,"Danielson, CT",32083,"New England City and Town Areas",27288
32092,"Hartford-West Hartford-East Hartford, CT",32083,"New England City and Town Areas",27288
32093,"New Haven, CT",32083,"New England City and Town Areas",27288
32094,"Norwich-New London, CT-RI",32083,"New England City and Town Areas",27288
32095,"Springfield, MA-CT",32083,"New England City and Town Areas",27288
32096,"Torrington, CT",32083,"New England City and Town Areas",27288
32097,"Waterbury, CT",32083,"New England City and Town Areas",27288
32098,"Willimantic, CT",32083,"New England City and Town Areas",27288
32099,"Worcester, MA-CT",32083,"New England City and Town Areas",27288
27654,"Kent County, DE",27653,"Counties",27289
27655,"New Castle County, DE",27653,"Counties",27289
27656,"Sussex County, DE",27653,"Counties",27289
30601,"Dover, DE",30600,"MSAs",27289
30602,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",30600,"MSAs",27289
33685,"Salisbury, MD-DE",30600,"MSAs",27289
32880,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (CMSA)",32879,"CPI for MSAs and Consolidated MSAs",27289
33184,"Wilmington, DE-MD-NJ",33183,"Metropolitan Divisions",27289
33508,"District of Columbia",33507,"Counties",27290
30604,"Washington-Arlington-Alexandria, DC-VA-MD-WV",30603,"MSAs",27290
32921,"Washington-Baltimore, DC-MD-VA-WV (CMSA)",32920,"CPI for MSAs and Consolidated MSAs",27290
33178,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33177,"Metropolitan Divisions",27290
27660,"Alachua County, FL",27659,"Counties",27291
27661,"Baker County, FL",27659,"Counties",27291
27662,"Bay County, FL",27659,"Counties",27291
27663,"Bradford County, FL",27659,"Counties",27291
27664,"Brevard County, FL",27659,"Counties",27291
27665,"Broward County, FL",27659,"Counties",27291
27666,"Calhoun County, FL",27659,"Counties",27291
27667,"Charlotte County, FL",27659,"Counties",27291
27668,"Citrus County, FL",27659,"Counties",27291
27669,"Clay County, FL",27659,"Counties",27291
27670,"Collier County, FL",27659,"Counties",27291
27671,"Columbia County, FL",27659,"Counties",27291
27673,"De Soto County, FL",27659,"Counties",27291
27674,"Dixie County, FL",27659,"Counties",27291
27675,"Duval County, FL",27659,"Counties",27291
27676,"Escambia County, FL",27659,"Counties",27291
27677,"Flagler County, FL",27659,"Counties",27291
27678,"Franklin County, FL",27659,"Counties",27291
27679,"Gadsden County, FL",27659,"Counties",27291
27680,"Gilchrist County, FL",27659,"Counties",27291
27681,"Glades County, FL",27659,"Counties",27291
27682,"Gulf County, FL",27659,"Counties",27291
27683,"Hamilton County, FL",27659,"Counties",27291
27684,"Hardee County, FL",27659,"Counties",27291
27685,"Hendry County, FL",27659,"Counties",27291
27686,"Hernando County, FL",27659,"Counties",27291
27687,"Highlands County, FL",27659,"Counties",27291
27688,"Hillsborough County, FL",27659,"Counties",27291
27689,"Holmes County, FL",27659,"Counties",27291
27690,"Indian River County, FL",27659,"Counties",27291
27691,"Jackson County, FL",27659,"Counties",27291
27692,"Jefferson County, FL",27659,"Counties",27291
27693,"Lafayette County, FL",27659,"Counties",27291
27694,"Lake County, FL",27659,"Counties",27291
27695,"Lee County, FL",27659,"Counties",27291
27696,"Leon County, FL",27659,"Counties",27291
27697,"Levy County, FL",27659,"Counties",27291
27698,"Liberty County, FL",27659,"Counties",27291
27699,"Madison County, FL",27659,"Counties",27291
27700,"Manatee County, FL",27659,"Counties",27291
27701,"Marion County, FL",27659,"Counties",27291
27702,"Martin County, FL",27659,"Counties",27291
32078,"Miami-Dade County, FL",27659,"Counties",27291
27703,"Monroe County, FL",27659,"Counties",27291
27704,"Nassau County, FL",27659,"Counties",27291
27705,"Okaloosa County, FL",27659,"Counties",27291
27706,"Okeechobee County, FL",27659,"Counties",27291
27707,"Orange County, FL",27659,"Counties",27291
27708,"Osceola County, FL",27659,"Counties",27291
27709,"Palm Beach County, FL",27659,"Counties",27291
27710,"Pasco County, FL",27659,"Counties",27291
27711,"Pinellas County, FL",27659,"Counties",27291
27712,"Polk County, FL",27659,"Counties",27291
27713,"Putnam County, FL",27659,"Counties",27291
27714,"Santa Rosa County, FL",27659,"Counties",27291
27715,"Sarasota County, FL",27659,"Counties",27291
27716,"Seminole County, FL",27659,"Counties",27291
27717,"St. Johns County, FL",27659,"Counties",27291
27718,"St. Lucie County, FL",27659,"Counties",27291
27719,"Sumter County, FL",27659,"Counties",27291
27720,"Suwannee County, FL",27659,"Counties",27291
27721,"Taylor County, FL",27659,"Counties",27291
27722,"Union County, FL",27659,"Counties",27291
27723,"Volusia County, FL",27659,"Counties",27291
27724,"Wakulla County, FL",27659,"Counties",27291
27725,"Walton County, FL",27659,"Counties",27291
27726,"Washington County, FL",27659,"Counties",27291
30606,"Cape Coral-Fort Myers, FL",30605,"MSAs",27291
30607,"Deltona-Daytona Beach-Ormond Beach, FL",30605,"MSAs",27291
30608,"Crestview-Fort Walton Beach-Destin, FL",30605,"MSAs",27291
30609,"Gainesville, FL",30605,"MSAs",27291
33427,"Homosassa Springs, FL",30605,"MSAs",27291
30610,"Jacksonville, FL",30605,"MSAs",27291
30611,"Lakeland-Winter Haven, FL",30605,"MSAs",27291
30612,"Miami-Fort Lauderdale-Pompano Beach, FL",30605,"MSAs",27291
30613,"Naples-Marco Island, FL",30605,"MSAs",27291
30621,"North Port-Sarasota-Bradenton, FL",30605,"MSAs",27291
30614,"Ocala, FL",30605,"MSAs",27291
30615,"Orlando-Kissimmee, FL",30605,"MSAs",27291
30616,"Palm Bay-Melbourne-Titusville, FL",30605,"MSAs",27291
32142,"Palm Coast, FL",30605,"MSAs",27291
30617,"Panama City, FL",30605,"MSAs",27291
30618,"Pensacola-Ferry Pass-Brent, FL",30605,"MSAs",27291
30619,"Port St. Lucie, FL",30605,"MSAs",27291
30620,"Punta Gorda, FL",30605,"MSAs",27291
30624,"Sebastian-Vero Beach, FL",30605,"MSAs",27291
33428,"Sebring-Avon Park, FL",30605,"MSAs",27291
30623,"Tampa-St. Petersburg-Clearwater, FL",30605,"MSAs",27291
30622,"Tallahassee, FL",30605,"MSAs",27291
33429,"The Villages, FL",30605,"MSAs",27291
32902,"Miami-Fort Lauderdale, FL (CMSA)",32901,"CPI for MSAs and Consolidated MSAs",27291
32935,"Tampa-St. Petersburg-Clearwater, FL (MSA)",32901,"CPI for MSAs and Consolidated MSAs",27291
33154,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",33153,"Metropolitan Divisions",27291
33155,"Miami-Miami Beach-Kendall, FL",33153,"Metropolitan Divisions",27291
33156,"West Palm Beach-Boca Raton-Delray Beach, FL",33153,"Metropolitan Divisions",27291
27728,"Appling County, GA",27727,"Counties",27292
27729,"Atkinson County, GA",27727,"Counties",27292
27730,"Bacon County, GA",27727,"Counties",27292
27731,"Baker County, GA",27727,"Counties",27292
27732,"Baldwin County, GA",27727,"Counties",27292
27733,"Banks County, GA",27727,"Counties",27292
27734,"Barrow County, GA",27727,"Counties",27292
27735,"Bartow County, GA",27727,"Counties",27292
27736,"Ben Hill County, GA",27727,"Counties",27292
27737,"Berrien County, GA",27727,"Counties",27292
27738,"Bibb County, GA",27727,"Counties",27292
27739,"Bleckley County, GA",27727,"Counties",27292
27740,"Brantley County, GA",27727,"Counties",27292
27741,"Brooks County, GA",27727,"Counties",27292
27742,"Bryan County, GA",27727,"Counties",27292
27743,"Bulloch County, GA",27727,"Counties",27292
27744,"Burke County, GA",27727,"Counties",27292
27745,"Butts County, GA",27727,"Counties",27292
27746,"Calhoun County, GA",27727,"Counties",27292
27747,"Camden County, GA",27727,"Counties",27292
27748,"Candler County, GA",27727,"Counties",27292
27749,"Carroll County, GA",27727,"Counties",27292
27750,"Catoosa County, GA",27727,"Counties",27292
27751,"Charlton County, GA",27727,"Counties",27292
27752,"Chatham County, GA",27727,"Counties",27292
27753,"Chattahoochee County, GA",27727,"Counties",27292
27754,"Chattooga County, GA",27727,"Counties",27292
27755,"Cherokee County, GA",27727,"Counties",27292
27756,"Clarke County, GA",27727,"Counties",27292
27757,"Clay County, GA",27727,"Counties",27292
27758,"Clayton County, GA",27727,"Counties",27292
27759,"Clinch County, GA",27727,"Counties",27292
27760,"Cobb County, GA",27727,"Counties",27292
27761,"Coffee County, GA",27727,"Counties",27292
27762,"Colquitt County, GA",27727,"Counties",27292
27763,"Columbia County, GA",27727,"Counties",27292
27764,"Cook County, GA",27727,"Counties",27292
27765,"Coweta County, GA",27727,"Counties",27292
27766,"Crawford County, GA",27727,"Counties",27292
27767,"Crisp County, GA",27727,"Counties",27292
27768,"Dade County, GA",27727,"Counties",27292
27769,"Dawson County, GA",27727,"Counties",27292
27770,"Decatur County, GA",27727,"Counties",27292
27771,"De Kalb County, GA",27727,"Counties",27292
27772,"Dodge County, GA",27727,"Counties",27292
27773,"Dooly County, GA",27727,"Counties",27292
27774,"Dougherty County, GA",27727,"Counties",27292
27775,"Douglas County, GA",27727,"Counties",27292
27776,"Early County, GA",27727,"Counties",27292
27777,"Echols County, GA",27727,"Counties",27292
27778,"Effingham County, GA",27727,"Counties",27292
27779,"Elbert County, GA",27727,"Counties",27292
27780,"Emanuel County, GA",27727,"Counties",27292
27781,"Evans County, GA",27727,"Counties",27292
27782,"Fannin County, GA",27727,"Counties",27292
27783,"Fayette County, GA",27727,"Counties",27292
27784,"Floyd County, GA",27727,"Counties",27292
27785,"Forsyth County, GA",27727,"Counties",27292
27786,"Franklin County, GA",27727,"Counties",27292
27787,"Fulton County, GA",27727,"Counties",27292
27788,"Gilmer County, GA",27727,"Counties",27292
